abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,updated_at
92056460845,AXT Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2102,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,056460845,AXT PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:04:58.90427
85058316902,Epicor,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2060,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,058316902,EPICOR SOFTWARE (AUST) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:35.034217
36007305231,Invenio Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3128,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,007305231,INVENIO PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:01.623138
53052214132,Raymax Applications,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2106,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,052214132,RAYMAX APPLICATIONS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:44.533426
51057134522,Shisham Stanley Group,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,057134522,SUPAPRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:52.808324
30080508603,Successful Endeavours Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,080508603,SUCCESSFUL ENDEAVOURS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:57.253326
37005403350,PNOinsurance,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3145,2000-04-01 00:00:00,25,true,2000-07-01 00:00:00,true,005403350,PNOINSURANCE PTY LTD,"","",https://pno.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:08:20.183016
76091205211,Integrated Construction Modelling,"",Australian Private Company,Active,ABR-Search,SA,5022,2000-04-01 00:00:00,25,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:03.548032
60006224415,Dimac Tooling Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2000-04-02 00:00:00,25,true,2000-07-01 00:00:00,true,006224415,DIMAC TOOLING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:26.699599
21006633754,Fischer Plastic Products,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-04-03 00:00:00,25,true,2000-07-01 00:00:00,true,006633754,FISCHER PLASTIC PRODUCTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:38.995339
42092340700,HUBTEX Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2765,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,092340700,HUBTEX AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:52.064593
59050242683,Lightwave Technology,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,050242683,ORYVILLA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:12.923426
21084315195,Dimattina Coffee,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3073,2000-04-05 00:00:00,25,true,2000-07-01 00:00:00,true,084315195,DIMATTINA COFFEE PTY. LTD.,"","",https://dimattinacoffee.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:25.167619
70063009521,GEM College of International Business (Australia) Pty Ltd,Education/Training,Australian Private Company,Active,RTO,SA,5082,2000-04-06 00:00:00,25,true,2000-07-01 00:00:00,true,063009521,GEM COLLEGE OF INTERNATIONAL BUSINESS (AUSTRALIA) PTY LTD,"","","",https://training.gov.au/organisation/details/0366,2026-02-19 00:04:25.022726
15084974541,Kemppi Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-04-09 00:00:00,25,true,2000-07-01 00:00:00,true,084974541,KEMPPI AUSTRALIA PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:07.39284
60000161106,Colchester Machine Tool Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2147,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,000161106,COLCHESTER MACHINE TOOL SOLUTIONS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:19.396711
64074228005,Leussink Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2526,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,074228005,C & M LEUSSINK ENGINEERING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:12.721153
16021300521,William Buck Pty Ltd,Manufacturing,Other Partnership,Active,AMTIL,VIC,2000,2000-04-10 00:00:00,25,true,2000-07-01 00:00:00,true,"",G ABRAS & Others,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:13.731019
48005793911,Inductotherm Group Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3198,2000-04-11 00:00:00,25,true,2000-07-01 00:00:00,true,005793911,INDUCTOTHERM GROUP AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:55.449785
92001259749,Alumac Industries Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2229,2000-04-12 00:00:00,25,true,2000-07-01 00:00:00,true,001259749,AMSLAM INVESTMENTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:04:46.044686
93050049299,Think: Colleges Pty Ltd,Education/Training,Australian Private Company,Active,RTO,NSW,2010,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,050049299,THINK: COLLEGES PTY LTD,"","","",https://training.gov.au/organisation/details/0269,2026-02-19 00:04:24.272656
51088206197,Hounslow Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-04-13 00:00:00,25,true,2000-07-01 00:00:00,true,088206197,NERANA INDUSTRIES PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:51.810382
45070275562,Advanced Cutting Technology Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3201,2000-04-14 00:00:00,25,true,2018-07-01 00:00:00,true,070275562,ADVANCED CUTTING TECHNOLOGY PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:04:41.872033
51000151351,Bar’s Leaks,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2229,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,000151351,BAR'S LEAKS (AUSTRALIA) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:00.865744
16083521751,CADApps Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3168,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,083521751,CADAPPS (AUSTRALIA) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:08.2725
14050028209,Efficient Lighting Systems,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3056,2000-04-14 00:00:00,25,true,2000-07-01 00:00:00,true,050028209,EFFICIENT LIGHTING SYSTEMS PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:32.486868
94006606515,Machinery Forum (NSW) Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2116,2000-04-17 00:00:00,25,true,2000-07-01 00:00:00,true,006606515,MACHINERY FORUM (N.S.W.) PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:15.616938
58552536547,Rigby Cooke Lawyers,Manufacturing,Other Partnership,Active,AMTIL,VIC,3000,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,"",HOLIROM PTY LTD & KARVELA PRACTICE CO PTY LTD & WINTER PEARLS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:45.997533
91001514889,Unique Tooling,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2164,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,001514889,UNIQUE TOOLING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:07.359578
31052900562,ALLGATE AUTOMATION,"",Australian Private Company,Active,ABR-Search,NSW,2565,2000-04-18 00:00:00,25,true,2000-07-01 00:00:00,true,052900562,ALLGATTI PTY LTD,"","","","",2026-02-19 00:09:13.017978
32001255312,Coregas,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2161,2000-04-19 00:00:00,25,true,2000-07-01 00:00:00,true,001255312,COREGAS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:25.157111
96082799282,Australian College of the Arts Pty Ltd,Education/Training,Australian Private Company,Active,RTO,VIC,3066,2000-04-21 00:00:00,25,true,2000-07-01 00:00:00,true,082799282,AUSTRALIAN COLLEGE OF THE ARTS PTY LTD,"","","",https://training.gov.au/organisation/details/0109,2026-02-19 00:04:22.481989
41082617525,AUTOMATION WORKS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3204,2000-04-21 00:00:00,25,true,2000-07-01 00:00:00,true,082617525,AUTOMATION WORKS PTY LTD,"","","","",2026-02-19 00:09:06.147214
47088359728,Syskim International Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2154,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,088359728,SYSKIM INTERNATIONAL PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:00.592682
19008201894,Zeiss Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,5160,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,008201894,CARL ZEISS VISION AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:15.014226
42076185389,EMBEDDED SOLUTIONS (AUST) PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3204,2000-04-22 00:00:00,25,true,2000-07-01 00:00:00,true,076185389,EMBEDDED SOLUTIONS (AUST) PTY. LTD.,"","","","",2026-02-19 00:09:24.846568
67413472774,Caravan Industry Association - Victoria,Manufacturing,Other Unincorporated Entity,Active,NorthLink-MfgPartner,VIC,3003,2000-04-27 00:00:00,25,true,2000-07-01 00:00:00,true,"",CARAVAN TRADE & INDUSTRIES ASSOCIATION OF VICTORIA,"","",https://ciavic.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:08:36.651601
64000943297,AUTOMATION FEEDING DEVICES PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2141,2000-04-27 00:00:00,25,true,2000-07-01 00:00:00,true,000943297,AUTOMATION FEEDING DEVICES PTY LTD,"","","","",2026-02-19 00:09:18.993762
41051976035,AUTOMATION COMPONENTS,"",Australian Private Company,Active,ABR-Search,NSW,2153,2000-04-29 00:00:00,25,true,2000-07-01 00:00:00,true,051976035,CPAC PTY. LIMITED,"","","","",2026-02-19 00:09:01.375618
90006504874,Modelling Training Institute,"",Australian Private Company,Active,ABR-Search,VIC,3129,2000-04-29 00:00:00,25,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:00.996629
47004327342,Lovitt Technologies Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3088,2000-05-01 00:00:00,25,true,2000-07-01 00:00:00,true,004327342,GEORGE LOVITT (MANUFACTURING) PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:14.89864
90007145520,Edlyn Foods,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3076,2000-05-04 00:00:00,25,true,2000-07-01 00:00:00,true,007145520,EDLYN FOODS PTY. LTD.,"","",https://edlyn.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:28.167045
25058401693,GRANT MODELLING PTY. LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2094,2000-05-05 00:00:00,25,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:00.537824
30071163249,Sussex Taps,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3061,2000-05-07 00:00:00,25,true,2000-07-01 00:00:00,true,071163249,SUSSEX TAPS PTY LTD,"","",http://sussextaps.com.au,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:08:45.720337
96065126605,Electric Motor Power Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-05-09 00:00:00,25,true,2000-07-01 00:00:00,true,065126605,ELECTRIC MOTOR POWER PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:32.840492
84050285731,Whyte Public Relations,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2065,2000-05-11 00:00:00,25,true,2000-07-01 00:00:00,true,050285731,WHYTE PUBLIC RELATIONS PTY. LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:12.381521
30003723448,Guhring Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-05-12 00:00:00,25,true,2000-07-01 00:00:00,true,003723448,GUHRING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:46.787083
37005285101,Rosebank Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-05-14 00:00:00,25,true,2000-07-01 00:00:00,true,005285101,ROSEBANK ENGINEERING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:47.205959
94005286215,Hargo Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3136,2000-05-21 00:00:00,25,true,2000-07-01 00:00:00,true,005286215,HARGO ENGINEERING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:49.325205
40001786858,Platform GSK,"",Australian Private Company,Active,ABR-Search,NSW,2009,2000-05-24 00:00:00,25,true,2000-07-01 00:00:00,true,001786858,PUBLICIS MEDIA AUSTRALIA PTY LTD,"","","","",2026-02-19 00:10:26.008323
12074222549,ICAL,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,NSW,2148,2000-07-01 00:00:00,25,true,2004-06-30 00:00:00,true,074222549,SYNTECHTRON PTY LTD,"","",https://ical.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:08:10.46173
94093719245,RESOURCE MODELLING ASSOCIATES PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2073,2000-07-11 00:00:00,25,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:06.947573
33094304542,SYSTEMIZE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2337,2000-08-29 00:00:00,25,true,2000-08-29 00:00:00,true,094304542,SYSTEMIZE PTY LTD,"","","","",2026-02-19 00:10:15.102605
78094326673,SYSTEMSOLVE PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3149,2000-08-30 00:00:00,25,true,2000-08-30 00:00:00,true,094326673,SYSTEMSOLVE PTY LTD,"","","","",2026-02-19 00:10:14.072073
72094238356,SYSTEMNET PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2022,2000-08-30 00:00:00,25,true,2000-09-01 00:00:00,true,094238356,SYSTEMNET PTY LIMITED,"","","","",2026-02-19 00:10:15.215072
60094339563,Farley LaserLab Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3020,2000-08-31 00:00:00,25,true,2000-08-31 00:00:00,true,094339563,HG - FARLEY LASERLAB CO. PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:37.580723
24094608705,Monash Innovation Labs,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3051,2000-09-27 00:00:00,25,true,2000-09-27 00:00:00,true,094608705,OUR COMMUNITY PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:22.818681
29095309809,EMBEDDED TECHNOLOGIES PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3072,2000-12-06 00:00:00,25,true,2000-12-06 00:00:00,true,095309809,EMBEDDED TECHNOLOGIES PTY LTD,"","","","",2026-02-19 00:09:22.114566
68095143481,Renishaw Oceania Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3173,2000-12-21 00:00:00,25,true,2001-01-01 00:00:00,true,095143481,RENISHAW OCEANIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:45.714496
70084149360,ARBITER MODELING SYSTEMS PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3186,2001-01-01 00:00:00,25,true,2001-01-01 00:00:00,true,084149360,ARBITER MODELING SYSTEMS PTY. LTD.,"","","","",2026-02-19 00:09:58.177716
68083353995,AERONAUT AUTOMATION PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2084,2001-06-26 00:00:00,24,true,2001-07-01 00:00:00,true,083353995,AERONAUT AUTOMATION PTY LIMITED,"","","","",2026-02-19 00:09:11.23957
95097348055,Arrow Laser Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2001-07-01 00:00:00,24,true,2001-07-01 00:00:00,true,097348055,ARROW LASER AUSTRALIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:04:52.552167
97097361898,E-STRUCT BIM ENGINEERING MODELLING,"",Australian Private Company,Active,ABR-Search,VIC,3199,2001-07-01 00:00:00,24,true,2001-07-01 00:00:00,true,097361898,E-STRUCT PTY. LTD.,"","","","",2026-02-19 00:09:57.636802
20097402750,PLATFORM DATA,"",Australian Private Company,Active,ABR-Search,NSW,2000,2001-07-01 00:00:00,24,true,2021-11-08 00:00:00,true,097402750,MARTIN NEARHOS PTY LTD,"","","","",2026-02-19 00:10:19.653014
52097769910,Diamond Abrasives Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3068,2001-09-01 00:00:00,24,true,2001-09-01 00:00:00,true,097769910,CAELLIE PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:26.338452
50098767821,Floridia Cheese,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3074,2001-11-22 00:00:00,24,true,2001-12-01 00:00:00,true,098767821,FLORIDIA CHEESE PTY LTD,"","",https://www.floridiacheese.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:29.801317
32098747927,The LaserXperts Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2484,2001-12-06 00:00:00,24,true,2002-01-01 00:00:00,true,098747927,THE LASERXPERTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:03.046125
82099070872,Shearform Industries Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2002-03-01 00:00:00,23,true,2002-03-01 00:00:00,true,099070872,SHEARFORM PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:52.281018
83100587595,BEST PRACTICE MODELING,"",Australian Private Company,Active,ABR-Search,VIC,3000,2002-04-01 00:00:00,23,true,2002-04-01 00:00:00,true,100587595,MODANO SERVICES AUSTRALIA PTY LTD,"","","","",2026-02-19 00:09:58.25462
71046520474,Moka Foods,Manufacturing,Family Partnership,Active,NorthLink-FoodMfg,VIC,3026,2002-06-03 00:00:00,23,true,2002-06-03 00:00:00,true,"",MOKA FOODS PARTNERSHIP,"","",https://www.mokafoods.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:37.908071
96100927848,"Precision Beam, A Division of Ladder Solutions",Manufacturing,Australian Private Company,Active,AMTIL,NSW,2567,2002-06-18 00:00:00,23,true,2002-06-18 00:00:00,true,100927848,LADDER SOLUTIONS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:39.226767
30100956232,Plastool,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3195,2002-06-27 00:00:00,23,true,2002-07-01 00:00:00,true,100956232,PLASTOOL INTERNATIONAL PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:34.748627
20083722276,CNC Machinery Sales Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2107,2002-06-30 00:00:00,23,true,2002-06-30 00:00:00,true,083722276,20 083 722 276 PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:19.17743
75101783055,AUTOMATION & ENERGY SOLUTIONS PTY LTD,"",Australian Private Company,Active,ABR-Search,SA,5041,2002-08-21 00:00:00,23,true,2002-08-21 00:00:00,true,101783055,AUTOMATION & ENERGY SOLUTIONS PTY LTD,"","","","",2026-02-19 00:09:16.732682
13102301922,Calm Aluminium Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2566,2002-09-24 00:00:00,23,true,2002-09-24 00:00:00,true,102301922,CALM ALUMINIUM PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:10.952698
52102319102,Royal Nut Company,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3056,2002-10-10 00:00:00,23,true,2002-10-10 00:00:00,true,102319102,P MIRCHANDANI PTY LTD,"","",https://www.royalnutcompany.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:42.06877
13102455087,ELMO Software,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2000,2002-10-11 00:00:00,23,true,2002-10-11 00:00:00,true,102455087,ELMO SOFTWARE PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:33.878642
85102680580,Australian Illustration and Modelling Co. Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2017,2002-10-31 00:00:00,23,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:02.531295
62102702714,Rebul Packaging Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,4106,2002-11-01 00:00:00,23,true,2002-11-01 00:00:00,true,102702714,REBUL PACKAGING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:45.184452
43102807572,Multicam Systems Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2322,2002-12-01 00:00:00,23,true,2002-12-01 00:00:00,true,102807572,MULTICAM SYSTEMS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:23.471178
41103164389,Qmani Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3101,2002-12-13 00:00:00,23,true,2002-12-13 00:00:00,true,103164389,QMANI PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:43.592529
96005125833,Bordo International Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3180,2003-01-01 00:00:00,23,true,2003-01-01 00:00:00,true,005125833,BORDO INTERNATIONAL PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:05.340374
36103573806,Procal Dairies,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3061,2003-02-01 00:00:00,23,true,2003-02-01 00:00:00,true,103573806,Procal Dairies Pty Ltd,"","",https://www.procal.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:07:40.549401
65103611990,EMBEDDED DESIGN AND DISTRIBUTION PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2080,2003-02-05 00:00:00,23,true,2003-02-05 00:00:00,true,103611990,EMBEDDED DESIGN AND DISTRIBUTION PTY LTD,"","","","",2026-02-19 00:09:23.517831
85103886308,Jim’s Machines and Accessories,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2144,2003-02-26 00:00:00,22,true,2003-04-01 00:00:00,true,103886308,OUTSOURCED MANUFACTURING SERVICES PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:03.997798
34103965411,Data Modelling Agency,"",Australian Private Company,Active,ABR-Search,NSW,2073,2003-04-07 00:00:00,22,true,0001-01-01 00:00:00,false,"","","","","","",2026-02-19 00:10:05.379502
46104468091,Metplas Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2099,2003-05-01 00:00:00,22,true,2003-05-01 00:00:00,true,104468091,METPLAS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:21.065687
76104582489,SYSTEMA GROUP PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3189,2003-05-01 00:00:00,22,true,2003-05-01 00:00:00,true,104582489,SYSTEMA GROUP PTY. LTD.,"","","","",2026-02-19 00:10:11.987892
30105036628,DATACALL TELEMETRY PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3500,2003-06-10 00:00:00,22,true,2003-06-10 00:00:00,true,105036628,DATACALL TELEMETRY PTY LTD,"","","","",2026-02-19 00:08:56.239969
52004791511,ePac Flexible Packaging,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3065,2003-07-01 00:00:00,22,true,2003-07-01 00:00:00,true,004791511,EPAC PROPRIETARY LIMITED,"","",https://epacflexibles.com/en-au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:08:03.748598
60005079587,Wallara,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3996,2003-07-01 00:00:00,22,true,2011-06-01 00:00:00,true,005079587,WALLARA PTY. LTD.,"","",https://wallara.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:08:47.627158
46105521453,My Metals Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2850,2003-07-14 00:00:00,22,true,2003-07-14 00:00:00,true,105521453,MY METALS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:23.679797
31106092068,BusinessHub Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3008,2003-09-01 00:00:00,22,true,2003-09-01 00:00:00,true,106092068,BUSINESSHUB PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:07.057503
11106371439,Sheetmetal Machinery Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3765,2003-10-10 00:00:00,22,true,2003-10-10 00:00:00,true,106371439,SHEETMETAL MACHINERY AUSTRALIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:52.514249
88106739584,Ultimate Laser Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2003-10-20 00:00:00,22,true,2003-10-20 00:00:00,true,106739584,ULTIMATE LASER PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:07:07.014104
57107937888,AUTOMATION ASAP PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3195,2004-02-10 00:00:00,22,true,2004-02-10 00:00:00,true,107937888,AUTOMATION ASAP PTY LTD,"","","","",2026-02-19 00:09:00.165321
44109776098,Embedded Logic Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,ABR-Search",NSW,2150,2004-07-01 00:00:00,21,true,2004-07-12 00:00:00,true,109776098,EMBEDDED LOGIC SOLUTIONS PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:09:24.233275
12109506970,Fusion5,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3000,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109506970,Fusion5 Pty Ltd,"","","",https://amtil.com.au/directory/,2026-02-19 00:05:42.773954
51109272602,Smenco Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109272602,Smenco Pty Ltd,"","","",https://amtil.com.au/directory/,2026-02-19 00:06:54.410537
