abn,name,category,entity_type,entity_status,sources,state,postcode,registration_date,age_years,gst_registered,gst_effective_from,is_current_entity,acn,main_trading_name,phone,email,business_url,found_at_url,updated_at
41051976035,AUTOMATION COMPONENTS,"",Australian Private Company,Active,ABR-Search,NSW,2153,2000-04-29 00:00:00,25,true,2000-07-01 00:00:00,true,051976035,CPAC PTY. LIMITED,"","","","",2026-02-19 00:45:02.062988
90006504874,Modelling Training Institute,"",Australian Private Company,Active,ABR-Search,VIC,3129,2000-04-29 00:00:00,25,true,2000-07-01 00:00:00,true,006504874,TEAM AGENCIES PTY. LTD.,"","","","",2026-02-19 00:45:41.636317
47004327342,Lovitt Technologies Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3088,2000-05-01 00:00:00,25,true,2000-07-01 00:00:00,true,004327342,GEORGE LOVITT (MANUFACTURING) PROPRIETARY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:50.664673
25059022963,Applied Machinery,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3195,2000-05-02 00:00:00,25,true,2000-07-01 00:00:00,true,059022963,MACHINERY ASSETS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:49.192784
85074444876,Campagno Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2000-05-02 00:00:00,25,true,2000-07-01 00:00:00,true,074444876,CAMPAGNO ENGINEERING PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:00.054275
32081592467,Numiscon,Manufacturing,Australian Private Company,Active,SEMMA,VIC,4212,2000-05-03 00:00:00,25,true,2000-07-01 00:00:00,true,081592467,NUMISCON INTERNATIONAL PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:38.878797
90007145520,Edlyn Foods,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3076,2000-05-04 00:00:00,25,true,2000-07-01 00:00:00,true,007145520,EDLYN FOODS PTY. LTD.,"","",https://edlyn.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:43:48.976085
25058401693,GRANT MODELLING PTY. LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2094,2000-05-05 00:00:00,25,true,2000-07-01 00:00:00,true,058401693,GRANT MODELLING PTY. LIMITED,"","","","",2026-02-19 00:45:41.20627
30071163249,Sussex Taps,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3061,2000-05-07 00:00:00,25,true,2000-07-01 00:00:00,true,071163249,SUSSEX TAPS PTY LTD,"","",http://sussextaps.com.au,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:44:48.479806
96065126605,Electric Motor Power Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3153,2000-05-09 00:00:00,25,true,2000-07-01 00:00:00,true,065126605,ELECTRIC MOTOR POWER PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 01:01:02.880494
84050285731,Whyte Public Relations,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2065,2000-05-11 00:00:00,25,true,2000-07-01 00:00:00,true,050285731,WHYTE PUBLIC RELATIONS PTY. LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:37.231438
30003723448,Guhring Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3170,2000-05-12 00:00:00,25,true,2000-07-01 00:00:00,true,003723448,GUHRING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:27.150489
37005285101,Rosebank Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3153,2000-05-14 00:00:00,25,true,2000-07-01 00:00:00,true,005285101,ROSEBANK ENGINEERING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:17.724053
75005052844,AMAC Corrosion Protection Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3137,2000-05-19 00:00:00,25,true,2000-07-01 00:00:00,true,005052844,AMAC CORROSION PROTECTION PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:47.513132
94005286215,Hargo Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3136,2000-05-21 00:00:00,25,true,2000-07-01 00:00:00,true,005286215,HARGO ENGINEERING PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:28.645486
40001786858,Platform GSK,"",Australian Private Company,Active,ABR-Search,NSW,2009,2000-05-24 00:00:00,25,true,2000-07-01 00:00:00,true,001786858,PUBLICIS MEDIA AUSTRALIA PTY LTD,"","","","",2026-02-19 00:46:22.361827
21083193793,Morrows Logistics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3006,2000-06-05 00:00:00,25,true,2000-07-01 00:00:00,true,083193793,MORROWS PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:36.187849
12074222549,ICAL,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,NSW,2148,2000-07-01 00:00:00,25,true,2004-06-30 00:00:00,true,074222549,SYNTECHTRON PTY LTD,"","",https://ical.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:44:21.123726
25006995491,Melbourne Brick,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3933,2000-07-01 00:00:00,25,true,2000-07-01 00:00:00,true,006995491,MELBOURNE BRICK COMPANY PTY. LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:33.598257
94093719245,RESOURCE MODELLING ASSOCIATES PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2073,2000-07-11 00:00:00,25,true,2000-07-11 00:00:00,true,093719245,RESOURCE MODELLING ASSOCIATES PTY LIMITED,"","","","",2026-02-19 00:45:47.942672
33094304542,SYSTEMIZE PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2337,2000-08-29 00:00:00,25,true,2000-08-29 00:00:00,true,094304542,SYSTEMIZE PTY LTD,"","","","",2026-02-19 00:46:11.404046
78094326673,SYSTEMSOLVE PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3149,2000-08-30 00:00:00,25,true,2000-08-30 00:00:00,true,094326673,SYSTEMSOLVE PTY LTD,"","","","",2026-02-19 00:46:10.570741
72094238356,SYSTEMNET PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2022,2000-08-30 00:00:00,25,true,2000-09-01 00:00:00,true,094238356,SYSTEMNET PTY LIMITED,"","","","",2026-02-19 00:46:11.504244
60094339563,Farley LaserLab Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3020,2000-08-31 00:00:00,25,true,2000-08-31 00:00:00,true,094339563,HG - FARLEY LASERLAB CO. PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:17.32812
24094608705,Monash Innovation Labs,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3051,2000-09-27 00:00:00,25,true,2000-09-27 00:00:00,true,094608705,OUR COMMUNITY PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:57.710725
95094711430,AOS Engineering,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3803,2000-10-10 00:00:00,25,true,2000-10-10 00:00:00,true,094711430,A.O.S. ENGINEERING PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:48.999259
99094830145,Mack Valves Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3137,2000-10-20 00:00:00,25,true,2000-10-20 00:00:00,true,094830145,MACK VALVES PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:31.283355
29095309809,EMBEDDED TECHNOLOGIES PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3072,2000-12-06 00:00:00,25,true,2000-12-06 00:00:00,true,095309809,EMBEDDED TECHNOLOGIES PTY LTD,"","","","",2026-02-19 00:45:21.857479
45095338668,Star Aluminium,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2000-12-08 00:00:00,25,true,2000-12-08 00:00:00,true,095338668,AKYUZ NOMINEES PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:49.57212
68095143481,Renishaw Oceania Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3173,2000-12-21 00:00:00,25,true,2001-01-01 00:00:00,true,095143481,RENISHAW OCEANIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:16.406244
70084149360,ARBITER MODELING SYSTEMS PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3186,2001-01-01 00:00:00,25,true,2001-01-01 00:00:00,true,084149360,ARBITER MODELING SYSTEMS PTY. LTD.,"","","","",2026-02-19 00:45:54.502136
53096731467,Chobani Yogurt,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2001-06-19 00:00:00,24,true,2001-07-01 00:00:00,true,096731467,CHOBANI PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:01.972927
68083353995,AERONAUT AUTOMATION PTY LIMITED,"",Australian Private Company,Active,ABR-Search,NSW,2084,2001-06-26 00:00:00,24,true,2001-07-01 00:00:00,true,083353995,AERONAUT AUTOMATION PTY LIMITED,"","","","",2026-02-19 00:45:10.559037
95097348055,Arrow Laser Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2001-07-01 00:00:00,24,true,2001-07-01 00:00:00,true,097348055,ARROW LASER AUSTRALIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:35.546115
97097361898,E-STRUCT BIM ENGINEERING MODELLING,"",Australian Private Company,Active,ABR-Search,VIC,3199,2001-07-01 00:00:00,24,true,2001-07-01 00:00:00,true,097361898,E-STRUCT PTY. LTD.,"","","","",2026-02-19 00:45:53.919754
20097402750,PLATFORM DATA,"",Australian Private Company,Active,ABR-Search,NSW,2000,2001-07-01 00:00:00,24,true,2021-11-08 00:00:00,true,097402750,MARTIN NEARHOS PTY LTD,"","","","",2026-02-19 00:46:15.926532
52097769910,Diamond Abrasives Australia,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3068,2001-09-01 00:00:00,24,true,2001-09-01 00:00:00,true,097769910,CAELLIE PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:07.825786
44098080892,Summers Engineering,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2100,2001-09-06 00:00:00,24,true,2001-09-06 00:00:00,true,098080892,KBE PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:25.483075
50098767821,Floridia Cheese,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3074,2001-11-22 00:00:00,24,true,2001-12-01 00:00:00,true,098767821,FLORIDIA CHEESE PTY LTD,"","",https://www.floridiacheese.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:43:51.168006
32098747927,The LaserXperts Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2484,2001-12-06 00:00:00,24,true,2002-01-01 00:00:00,true,098747927,THE LASERXPERTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:29.597961
82099070872,Shearform Industries Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2002-03-01 00:00:00,23,true,2002-03-01 00:00:00,true,099070872,SHEARFORM PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:21.067915
83100587595,BEST PRACTICE MODELING,"",Australian Private Company,Active,ABR-Search,VIC,3000,2002-04-01 00:00:00,23,true,2002-04-01 00:00:00,true,100587595,MODANO SERVICES AUSTRALIA PTY LTD,"","","","",2026-02-19 00:45:54.597246
79100338896,BBS Flooring Products Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2002-04-15 00:00:00,23,true,2002-04-15 00:00:00,true,100338896,BBS FLOORING PRODUCTS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:56.564664
19100736294,Apprenticeship Careers Australia,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2000,2002-05-30 00:00:00,23,true,2002-05-30 00:00:00,true,100736294,ALLIANCE HEALTH SERVICES GROUP PTY LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:49.470877
71046520474,Moka Foods,Manufacturing,Family Partnership,Active,NorthLink-FoodMfg,VIC,3026,2002-06-03 00:00:00,23,true,2002-06-03 00:00:00,true,"",MOKA FOODS PARTNERSHIP,"","",https://www.mokafoods.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:43:57.479836
43100913344,Garnic Technologies,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2002-06-14 00:00:00,23,true,2002-06-14 00:00:00,true,100913344,GARNIC TECHNOLOGIES PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:20.044263
96100927848,"Precision Beam, A Division of Ladder Solutions",Manufacturing,Australian Private Company,Active,AMTIL,NSW,2567,2002-06-18 00:00:00,23,true,2002-06-18 00:00:00,true,100927848,LADDER SOLUTIONS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:12.216401
24100616868,Integrated Design & Engineering Solutions,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2322,2002-06-22 00:00:00,23,true,2002-07-01 00:00:00,true,100616868,INTEGRATED DESIGN & ENGINEERING SOLUTIONS PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:25.334881
30100956232,Plastool,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3195,2002-06-27 00:00:00,23,true,2002-07-01 00:00:00,true,100956232,PLASTOOL INTERNATIONAL PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:09.238097
20083722276,CNC Machinery Sales Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2107,2002-06-30 00:00:00,23,true,2002-06-30 00:00:00,true,083722276,20 083 722 276 PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:01.052112
75101783055,AUTOMATION & ENERGY SOLUTIONS PTY LTD,"",Australian Private Company,Active,ABR-Search,SA,5041,2002-08-21 00:00:00,23,true,2002-08-21 00:00:00,true,101783055,AUTOMATION & ENERGY SOLUTIONS PTY LTD,"","","","",2026-02-19 00:45:16.554069
13102301922,Calm Aluminium Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2566,2002-09-24 00:00:00,23,true,2002-09-24 00:00:00,true,102301922,CALM ALUMINIUM PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:53.90357
52102319102,Royal Nut Company,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3056,2002-10-10 00:00:00,23,true,2002-10-10 00:00:00,true,102319102,P MIRCHANDANI PTY LTD,"","",https://www.royalnutcompany.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:44:00.196324
13102455087,ELMO Software,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2000,2002-10-11 00:00:00,23,true,2002-10-11 00:00:00,true,102455087,ELMO SOFTWARE PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:14.061235
85102680580,Australian Illustration and Modelling Co. Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2017,2002-10-31 00:00:00,23,true,2002-10-31 00:00:00,true,102680580,Australian Illustration and Modelling Co. Pty Ltd,"","","","",2026-02-19 00:45:43.203051
62102702714,Rebul Packaging Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,4106,2002-11-01 00:00:00,23,true,2002-11-01 00:00:00,true,102702714,REBUL PACKAGING PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:15.907865
43102807572,Multicam Systems Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2322,2002-12-01 00:00:00,23,true,2002-12-01 00:00:00,true,102807572,MULTICAM SYSTEMS PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:58.656223
41103164389,Qmani Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3101,2002-12-13 00:00:00,23,true,2002-12-13 00:00:00,true,103164389,QMANI PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:14.594836
96005125833,Bordo International Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3180,2003-01-01 00:00:00,23,true,2003-01-01 00:00:00,true,005125833,BORDO INTERNATIONAL PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:49.123564
36103573806,Procal Dairies,Manufacturing,Australian Private Company,Active,NorthLink-FoodMfg,VIC,3061,2003-02-01 00:00:00,23,true,2003-02-01 00:00:00,true,103573806,Procal Dairies Pty Ltd,"","",https://www.procal.com.au/,https://northlink.org.au/melbournes-north-food-group/manufacturer-directory/,2026-02-19 00:43:59.33914
65103611990,EMBEDDED DESIGN AND DISTRIBUTION PTY LTD,"",Australian Private Company,Active,ABR-Search,NSW,2080,2003-02-05 00:00:00,23,true,2003-02-05 00:00:00,true,103611990,EMBEDDED DESIGN AND DISTRIBUTION PTY LTD,"","","","",2026-02-19 00:45:23.336528
85103886308,Jim’s Machines and Accessories,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2144,2003-02-26 00:00:00,22,true,2003-04-01 00:00:00,true,103886308,OUTSOURCED MANUFACTURING SERVICES PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:39.534715
34103965411,Data Modelling Agency,"",Australian Private Company,Active,ABR-Search,NSW,2073,2003-04-07 00:00:00,22,true,2003-04-07 00:00:00,true,103965411,LEARNING INVESTMENTS GROUP PTY LTD,"","","","",2026-02-19 00:45:44.279814
46104468091,Metplas Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2099,2003-05-01 00:00:00,22,true,2003-05-01 00:00:00,true,104468091,METPLAS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:56.123555
76104582489,SYSTEMA GROUP PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3189,2003-05-01 00:00:00,22,true,2003-05-01 00:00:00,true,104582489,SYSTEMA GROUP PTY. LTD.,"","","","",2026-02-19 00:46:08.705406
30105036628,DATACALL TELEMETRY PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3500,2003-06-10 00:00:00,22,true,2003-06-10 00:00:00,true,105036628,DATACALL TELEMETRY PTY LTD,"","","","",2026-02-19 00:44:57.857436
52004791511,ePac Flexible Packaging,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3065,2003-07-01 00:00:00,22,true,2003-07-01 00:00:00,true,004791511,EPAC PROPRIETARY LIMITED,"","",https://epacflexibles.com/en-au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:44:15.907118
60005079587,Wallara,Manufacturing,Australian Private Company,Active,NorthLink-MfgPartner,VIC,3996,2003-07-01 00:00:00,22,true,2011-06-01 00:00:00,true,005079587,WALLARA PTY. LTD.,"","",https://wallara.com.au/,https://northlink.org.au/melbournes-north-advanced-manufacturing-group/partner-directory/,2026-02-19 00:44:50.527058
91105348374,Balcombe Engineering Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3195,2003-07-01 00:00:00,22,true,2003-07-01 00:00:00,true,105348374,BALCOMBE ENGINEERING PTY LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:56:55.091484
35104999493,UNeek Bending Co Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2003-07-01 00:00:00,22,true,2003-07-01 00:00:00,true,104999493,U-NEEK BENDING CO. PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:56.280952
66005075052,Vawdrey Australia,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2003-07-01 00:00:00,22,true,2003-07-01 00:00:00,true,005075052,VAWDREY AUSTRALIA PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:57.311308
55105463616,Multipanel,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2003-07-09 00:00:00,22,true,2003-07-09 00:00:00,true,105463616,MULTIPANEL PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:36.944694
46105521453,My Metals Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2850,2003-07-14 00:00:00,22,true,2003-07-14 00:00:00,true,105521453,MY METALS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:58.888494
31106092068,BusinessHub Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,SEMMA",VIC,3008,2003-09-01 00:00:00,22,true,2003-09-01 00:00:00,true,106092068,BUSINESSHUB PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 01:00:45.990279
31106625432,Datco Industries Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3201,2003-10-09 00:00:00,22,true,2003-10-09 00:00:00,true,106625432,DATCO INDUSTRIES PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:06.182078
11106371439,Sheetmetal Machinery Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3765,2003-10-10 00:00:00,22,true,2003-10-10 00:00:00,true,106371439,SHEETMETAL MACHINERY AUSTRALIA PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:21.306486
88106739584,Ultimate Laser Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3175,2003-10-20 00:00:00,22,true,2003-10-20 00:00:00,true,106739584,ULTIMATE LASER PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:33.505961
57107937888,AUTOMATION ASAP PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3195,2004-02-10 00:00:00,22,true,2004-02-10 00:00:00,true,107937888,AUTOMATION ASAP PTY LTD,"","","","",2026-02-19 00:45:01.240468
57108899305,Sterling Pumps,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3810,2004-06-01 00:00:00,21,true,2004-06-01 00:00:00,true,108899305,STERLING PUMPS PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:50.088936
44109776098,Embedded Logic Solutions Pty Ltd,Manufacturing,Australian Private Company,Active,"AMTIL,ABR-Search",NSW,2150,2004-07-01 00:00:00,21,true,2004-07-12 00:00:00,true,109776098,EMBEDDED LOGIC SOLUTIONS PTY. LTD.,"","","",https://amtil.com.au/directory/,2026-02-19 01:03:48.232917
12109506970,Fusion5,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3000,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109506970,Fusion5 Pty Ltd,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:22.311694
51109272602,Smenco Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3061,2004-07-01 00:00:00,21,true,2004-07-01 00:00:00,true,109272602,Smenco Pty Ltd,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:22.987684
75110427364,CONTROL & TELEMETRY SOLUTIONS PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3806,2004-08-23 00:00:00,21,true,2004-08-23 00:00:00,true,110427364,CONTROL & TELEMETRY SOLUTIONS PTY LTD,"","","","",2026-02-19 00:44:58.713978
26110641373,Comvision Australia,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3150,2004-09-01 00:00:00,21,true,2004-09-01 00:00:00,true,110641373,COMVISION VICTORIA PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:04.809682
50111018930,Punchtech Australia Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3201,2004-10-01 00:00:00,21,true,2004-10-01 00:00:00,true,111018930,PUNCHTECH AUSTRALIA PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:14.198472
20111097824,P1 Technology,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2004-10-01 00:00:00,21,true,2004-10-01 00:00:00,true,111097824,FIX-IT MOBILE COMPUTER SERVICE PTY. LTD.,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:39.967573
49102691332,Systemax,"",Australian Private Company,Active,ABR-Search,VIC,3170,2004-10-18 00:00:00,21,true,2004-10-18 00:00:00,true,102691332,CARRIER AUTOMATED LOGIC AUSTRALIA PTY LTD,"","","","",2026-02-19 00:46:10.46918
26111466838,Met Optix,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3138,2004-10-21 00:00:00,21,true,2004-10-21 00:00:00,true,111466838,DWE Systems Pty. Limited,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:55.496769
77112815200,BAC Systems Pty Ltd,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2761,2005-02-07 00:00:00,21,true,2005-07-01 00:00:00,true,112815200,BAC Systems Pty Limited,"","","",https://amtil.com.au/directory/,2026-02-19 00:41:44.683504
18113737616,Concept Design Modelling Pty Ltd,"",Australian Private Company,Active,ABR-Search,NSW,2072,2005-04-14 00:00:00,20,true,2005-04-14 00:00:00,true,113737616,Concept Design Modelling Pty Ltd,"","","","",2026-02-19 00:45:43.822909
34113829655,Packserv Australia,Manufacturing,Australian Private Company,Active,AMTIL,NSW,2204,2005-04-19 00:00:00,20,true,2007-01-01 00:00:00,true,113829655,PACKSERV PTY LIMITED,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:05.599792
68114527132,GP Graders Victoria,Manufacturing,Australian Private Company,Active,AMTIL,VIC,3149,2005-05-31 00:00:00,20,true,2005-05-31 00:00:00,true,114527132,GP GRADERS (VICTORIA) PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:42:24.908507
98115022592,Micro Precision Plastics,Manufacturing,Australian Private Company,Active,SEMMA,VIC,2151,2005-06-29 00:00:00,20,true,2007-01-01 00:00:00,true,115022592,MM PLASTICS PTY LIMITED,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:34.522815
22115127583,Mullins Advisory,Service Provider,Australian Private Company,Active,NorthLink-FoodSvc,VIC,3084,2005-07-05 00:00:00,20,true,2014-01-01 00:00:00,true,115127583,MULLINS ADVISORY PTY LTD,"","",http://www.mullinsadvisory.com.au/,https://northlink.org.au/melbournes-north-food-group/service-provider-directory/,2026-02-19 00:44:27.136172
36115776979,ALLBIZ AUTOMATION PTY LTD,"",Australian Private Company,Active,ABR-Search,VIC,3033,2005-08-15 00:00:00,20,true,2005-08-15 00:00:00,true,115776979,ALLBIZ AUTOMATION PTY LTD,"","","","",2026-02-19 00:45:12.04921
49116337029,AUTOMATION & ROBOTIC TECHNOLOGIES PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3153,2005-09-21 00:00:00,20,true,2005-10-01 00:00:00,true,116337029,AUTOMATION & ROBOTIC TECHNOLOGIES PTY. LTD.,"","","","",2026-02-19 00:45:17.284712
56116420485,SBH Solutions,Manufacturing,Australian Private Company,Active,AMTIL,SA,5066,2005-09-27 00:00:00,20,true,2023-07-01 00:00:00,true,116420485,SBH SOLUTIONS INVESTMENTS PTY LTD,"","","",https://amtil.com.au/directory/,2026-02-19 00:43:18.723987
55116622176,ATLAS AUTOMATION PTY. LTD.,"",Australian Private Company,Active,ABR-Search,VIC,3165,2005-10-12 00:00:00,20,true,2005-10-12 00:00:00,true,116622176,ATLAS AUTOMATION PTY. LTD.,"","","","",2026-02-19 00:45:15.501551
94117653924,Eco Pacific Pty Ltd,Manufacturing,Australian Private Company,Active,SEMMA,VIC,3175,2005-12-21 00:00:00,20,true,2006-01-01 00:00:00,true,117653924,ECO PACIFIC PTY LTD,"","","",https://semma.com.au/members-directory/,2026-02-19 00:57:11.949816
